folder,group,type,prefix,tier,item_key,new_filename,new_relative_path,estimated_old_filename,note
Shields,Accessories,Shield,accessory_shield,,cardshield,accessory_shield_cardshield.png,src/assets/Items/Shields/accessory_shield_cardshield.png,cardshield.png,
Shields,Accessories,Shield,accessory_shield,,castleshield,accessory_shield_castleshield.png,src/assets/Items/Shields/accessory_shield_castleshield.png,castleshield.png,
Shields,Accessories,Shield,accessory_shield,,darkshield,accessory_shield_darkshield.png,src/assets/Items/Shields/accessory_shield_darkshield.png,darkshield.png,
Shields,Accessories,Shield,accessory_shield,,demonshield,accessory_shield_demonshield.png,src/assets/Items/Shields/accessory_shield_demonshield.png,demonshield.png,
Shields,Accessories,Shield,accessory_shield,,dinoshield,accessory_shield_dinoshield.png,src/assets/Items/Shields/accessory_shield_dinoshield.png,dinoshield.png,
Shields,Accessories,Shield,accessory_shield,,dragonshield,accessory_shield_dragonshield.png,src/assets/Items/Shields/accessory_shield_dragonshield.png,dragonshield.png,
Shields,Accessories,Shield,accessory_shield,,eastershield2020,accessory_shield_eastershield2020.png,src/assets/Items/Shields/accessory_shield_eastershield2020.png,eastershield2020.png,
Shields,Accessories,Shield,accessory_shield,,elysiumshield,accessory_shield_elysiumshield.png,src/assets/Items/Shields/accessory_shield_elysiumshield.png,elysiumshield.png,
Shields,Accessories,Shield,accessory_shield,,fallshield,accessory_shield_fallshield.png,src/assets/Items/Shields/accessory_shield_fallshield.png,fallshield.png,
Shields,Accessories,Shield,accessory_shield,,goldshield,accessory_shield_goldshield.png,src/assets/Items/Shields/accessory_shield_goldshield.png,goldshield.png,
Shields,Accessories,Shield,accessory_shield,,goldshield2,accessory_shield_goldshield2.png,src/assets/Items/Shields/accessory_shield_goldshield2.png,goldshield2.png,
Shields,Accessories,Shield,accessory_shield,,grottoshield,accessory_shield_grottoshield.png,src/assets/Items/Shields/accessory_shield_grottoshield.png,grottoshield.png,
Shields,Accessories,Shield,accessory_shield,,imperialscutum,accessory_shield_imperialscutum.png,src/assets/Items/Shields/accessory_shield_imperialscutum.png,imperialscutum.png,
Shields,Accessories,Shield,accessory_shield,,ironshield,accessory_shield_ironshield.png,src/assets/Items/Shields/accessory_shield_ironshield.png,ironshield.png,
Shields,Accessories,Shield,accessory_shield,,kiteshield,accessory_shield_kiteshield.png,src/assets/Items/Shields/accessory_shield_kiteshield.png,kiteshield.png,
Shields,Accessories,Shield,accessory_shield,,largebuckler,accessory_shield_largebuckler.png,src/assets/Items/Shields/accessory_shield_largebuckler.png,largebuckler.png,
Shields,Accessories,Shield,accessory_shield,,lunarshield,accessory_shield_lunarshield.png,src/assets/Items/Shields/accessory_shield_lunarshield.png,lunarshield.png,
Shields,Accessories,Shield,accessory_shield,,mechashield,accessory_shield_mechashield.png,src/assets/Items/Shields/accessory_shield_mechashield.png,mechashield.png,
Shields,Accessories,Shield,accessory_shield,,merchantshield,accessory_shield_merchantshield.png,src/assets/Items/Shields/accessory_shield_merchantshield.png,merchantshield.png,
Shields,Accessories,Shield,accessory_shield,,mundrashield,accessory_shield_mundrashield.png,src/assets/Items/Shields/accessory_shield_mundrashield.png,mundrashield.png,
Shields,Accessories,Shield,accessory_shield,,natureshield,accessory_shield_natureshield.png,src/assets/Items/Shields/accessory_shield_natureshield.png,natureshield.png,
Shields,Accessories,Shield,accessory_shield,,newyearshield,accessory_shield_newyearshield.png,src/assets/Items/Shields/accessory_shield_newyearshield.png,newyearshield.png,
Shields,Accessories,Shield,accessory_shield,,oakshield,accessory_shield_oakshield.png,src/assets/Items/Shields/accessory_shield_oakshield.png,oakshield.png,
Shields,Accessories,Shield,accessory_shield,,paintshield,accessory_shield_paintshield.png,src/assets/Items/Shields/accessory_shield_paintshield.png,paintshield.png,
Shields,Accessories,Shield,accessory_shield,,paladinshield,accessory_shield_paladinshield.png,src/assets/Items/Shields/accessory_shield_paladinshield.png,paladinshield.png,
Shields,Accessories,Shield,accessory_shield,,paragon,accessory_shield_paragon.png,src/assets/Items/Shields/accessory_shield_paragon.png,paragon.png,
Shields,Accessories,Shield,accessory_shield,,pirateshield,accessory_shield_pirateshield.png,src/assets/Items/Shields/accessory_shield_pirateshield.png,pirateshield.png,
Shields,Accessories,Shield,accessory_shield,,pizzashield,accessory_shield_pizzashield.png,src/assets/Items/Shields/accessory_shield_pizzashield.png,pizzashield.png,
Shields,Accessories,Shield,accessory_shield,,platinumshield,accessory_shield_platinumshield.png,src/assets/Items/Shields/accessory_shield_platinumshield.png,platinumshield.png,
Shields,Accessories,Shield,accessory_shield,,prideshield,accessory_shield_prideshield.png,src/assets/Items/Shields/accessory_shield_prideshield.png,prideshield.png,
Shields,Accessories,Shield,accessory_shield,,shoprshield,accessory_shield_shoprshield.png,src/assets/Items/Shields/accessory_shield_shoprshield.png,shoprshield.png,
Shields,Accessories,Shield,accessory_shield,,snowshield,accessory_shield_snowshield.png,src/assets/Items/Shields/accessory_shield_snowshield.png,snowshield.png,
Shields,Accessories,Shield,accessory_shield,,stpatrickshield,accessory_shield_stpatrickshield.png,src/assets/Items/Shields/accessory_shield_stpatrickshield.png,stpatrickshield.png,
Shields,Accessories,Shield,accessory_shield,,t12shield,accessory_shield_t12shield.png,src/assets/Items/Shields/accessory_shield_t12shield.png,t12shield.png,
Shields,Accessories,Shield,accessory_shield,,t13shield,accessory_shield_t13shield.png,src/assets/Items/Shields/accessory_shield_t13shield.png,t13shield.png,
Shields,Accessories,Shield,accessory_shield,,t14shield,accessory_shield_t14shield.png,src/assets/Items/Shields/accessory_shield_t14shield.png,t14shield.png,
Shields,Accessories,Shield,accessory_shield,,t15shield,accessory_shield_t15shield.png,src/assets/Items/Shields/accessory_shield_t15shield.png,t15shield.png,
Shields,Accessories,Shield,accessory_shield,,t16shield,accessory_shield_t16shield.png,src/assets/Items/Shields/accessory_shield_t16shield.png,t16shield.png,
Shields,Accessories,Shield,accessory_shield,,towershield,accessory_shield_towershield.png,src/assets/Items/Shields/accessory_shield_towershield.png,towershield.png,
Shields,Accessories,Shield,accessory_shield,,woodshield,accessory_shield_woodshield.png,src/assets/Items/Shields/accessory_shield_woodshield.png,woodshield.png,
Shields,Accessories,Shield,accessory_shield,,zealouspavise,accessory_shield_zealouspavise.png,src/assets/Items/Shields/accessory_shield_zealouspavise.png,zealouspavise.png,
Spears,Weapons,Spear,weapon_spear,,africanspear,weapon_spear_africanspear.png,src/assets/Items/Spears/weapon_spear_africanspear.png,africanspear.png,
Spears,Weapons,Spear,weapon_spear,,airshipspear,weapon_spear_airshipspear.png,src/assets/Items/Spears/weapon_spear_airshipspear.png,airshipspear.png,
Spears,Weapons,Spear,weapon_spear,,beachspear,weapon_spear_beachspear.png,src/assets/Items/Spears/weapon_spear_beachspear.png,beachspear.png,
Spears,Weapons,Spear,weapon_spear,,bladedspear,weapon_spear_bladedspear.png,src/assets/Items/Spears/weapon_spear_bladedspear.png,bladedspear.png,
Spears,Weapons,Spear,weapon_spear,,cardboardspear,weapon_spear_cardboardspear.png,src/assets/Items/Spears/weapon_spear_cardboardspear.png,cardboardspear.png,
Spears,Weapons,Spear,weapon_spear,,celticspear,weapon_spear_celticspear.png,src/assets/Items/Spears/weapon_spear_celticspear.png,celticspear.png,
Spears,Weapons,Spear,weapon_spear,,championlance,weapon_spear_championlance.png,src/assets/Items/Spears/weapon_spear_championlance.png,championlance.png,
Spears,Weapons,Spear,weapon_spear,,christmasspear,weapon_spear_christmasspear.png,src/assets/Items/Spears/weapon_spear_christmasspear.png,christmasspear.png,
Spears,Weapons,Spear,weapon_spear,,circusspear,weapon_spear_circusspear.png,src/assets/Items/Spears/weapon_spear_circusspear.png,circusspear.png,
Spears,Weapons,Spear,weapon_spear,,communityspear,weapon_spear_communityspear.png,src/assets/Items/Spears/weapon_spear_communityspear.png,communityspear.png,
Spears,Weapons,Spear,weapon_spear,,desertspear,weapon_spear_desertspear.png,src/assets/Items/Spears/weapon_spear_desertspear.png,desertspear.png,
Spears,Weapons,Spear,weapon_spear,,easterspear,weapon_spear_easterspear.png,src/assets/Items/Spears/weapon_spear_easterspear.png,easterspear.png,
Spears,Weapons,Spear,weapon_spear,,faespear,weapon_spear_faespear.png,src/assets/Items/Spears/weapon_spear_faespear.png,faespear.png,
Spears,Weapons,Spear,weapon_spear,,fairytalespear,weapon_spear_fairytalespear.png,src/assets/Items/Spears/weapon_spear_fairytalespear.png,fairytalespear.png,
Spears,Weapons,Spear,weapon_spear,,fallspear,weapon_spear_fallspear.png,src/assets/Items/Spears/weapon_spear_fallspear.png,fallspear.png,
Spears,Weapons,Spear,weapon_spear,,feyspear,weapon_spear_feyspear.png,src/assets/Items/Spears/weapon_spear_feyspear.png,feyspear.png,
Spears,Weapons,Spear,weapon_spear,,goldspear,weapon_spear_goldspear.png,src/assets/Items/Spears/weapon_spear_goldspear.png,goldspear.png,
Spears,Weapons,Spear,weapon_spear,,goldspear2,weapon_spear_goldspear2.png,src/assets/Items/Spears/weapon_spear_goldspear2.png,goldspear2.png,
Spears,Weapons,Spear,weapon_spear,,greekspear,weapon_spear_greekspear.png,src/assets/Items/Spears/weapon_spear_greekspear.png,greekspear.png,
Spears,Weapons,Spear,weapon_spear,,heavenlyhalberd,weapon_spear_heavenlyhalberd.png,src/assets/Items/Spears/weapon_spear_heavenlyhalberd.png,heavenlyhalberd.png,
Spears,Weapons,Spear,weapon_spear,,inuitspear,weapon_spear_inuitspear.png,src/assets/Items/Spears/weapon_spear_inuitspear.png,inuitspear.png,
Spears,Weapons,Spear,weapon_spear,,ironspear,weapon_spear_ironspear.png,src/assets/Items/Spears/weapon_spear_ironspear.png,ironspear.png,
Spears,Weapons,Spear,weapon_spear,,lightdarkspear,weapon_spear_lightdarkspear.png,src/assets/Items/Spears/weapon_spear_lightdarkspear.png,lightdarkspear.png,
Spears,Weapons,Spear,weapon_spear,,lightspear,weapon_spear_lightspear.png,src/assets/Items/Spears/weapon_spear_lightspear.png,lightspear.png,
Spears,Weapons,Spear,weapon_spear,,lucky7spear,weapon_spear_lucky7spear.png,src/assets/Items/Spears/weapon_spear_lucky7spear.png,lucky7spear.png,
Spears,Weapons,Spear,weapon_spear,,lunarspear,weapon_spear_lunarspear.png,src/assets/Items/Spears/weapon_spear_lunarspear.png,lunarspear.png,
Spears,Weapons,Spear,weapon_spear,,lunarspear2,weapon_spear_lunarspear2.png,src/assets/Items/Spears/weapon_spear_lunarspear2.png,lunarspear2.png,
Spears,Weapons,Spear,weapon_spear,,metalspear,weapon_spear_metalspear.png,src/assets/Items/Spears/weapon_spear_metalspear.png,metalspear.png,
Spears,Weapons,Spear,weapon_spear,,mundraspear,weapon_spear_mundraspear.png,src/assets/Items/Spears/weapon_spear_mundraspear.png,mundraspear.png,
Spears,Weapons,Spear,weapon_spear,,newyearspear,weapon_spear_newyearspear.png,src/assets/Items/Spears/weapon_spear_newyearspear.png,newyearspear.png,
Spears,Weapons,Spear,weapon_spear,,newyearspear2,weapon_spear_newyearspear2.png,src/assets/Items/Spears/weapon_spear_newyearspear2.png,newyearspear2.png,
Spears,Weapons,Spear,weapon_spear,,olympicspear,weapon_spear_olympicspear.png,src/assets/Items/Spears/weapon_spear_olympicspear.png,olympicspear.png,
Spears,Weapons,Spear,weapon_spear,,partisan,weapon_spear_partisan.png,src/assets/Items/Spears/weapon_spear_partisan.png,partisan.png,
Spears,Weapons,Spear,weapon_spear,,pike,weapon_spear_pike.png,src/assets/Items/Spears/weapon_spear_pike.png,pike.png,
Spears,Weapons,Spear,weapon_spear,,pitchfork,weapon_spear_pitchfork.png,src/assets/Items/Spears/weapon_spear_pitchfork.png,pitchfork.png,
Spears,Weapons,Spear,weapon_spear,,platinumspear,weapon_spear_platinumspear.png,src/assets/Items/Spears/weapon_spear_platinumspear.png,platinumspear.png,
Spears,Weapons,Spear,weapon_spear,,ranseur,weapon_spear_ranseur.png,src/assets/Items/Spears/weapon_spear_ranseur.png,ranseur.png,
Spears,Weapons,Spear,weapon_spear,,riftspear,weapon_spear_riftspear.png,src/assets/Items/Spears/weapon_spear_riftspear.png,riftspear.png,
Spears,Weapons,Spear,weapon_spear,,stellarspear,weapon_spear_stellarspear.png,src/assets/Items/Spears/weapon_spear_stellarspear.png,stellarspear.png,
Spears,Weapons,Spear,weapon_spear,,sylvanspear,weapon_spear_sylvanspear.png,src/assets/Items/Spears/weapon_spear_sylvanspear.png,sylvanspear.png,
Spears,Weapons,Spear,weapon_spear,,t12spear,weapon_spear_t12spear.png,src/assets/Items/Spears/weapon_spear_t12spear.png,t12spear.png,
Spears,Weapons,Spear,weapon_spear,,t13spear,weapon_spear_t13spear.png,src/assets/Items/Spears/weapon_spear_t13spear.png,t13spear.png,
Spears,Weapons,Spear,weapon_spear,,t14spear,weapon_spear_t14spear.png,src/assets/Items/Spears/weapon_spear_t14spear.png,t14spear.png,
Spears,Weapons,Spear,weapon_spear,,t15spear,weapon_spear_t15spear.png,src/assets/Items/Spears/weapon_spear_t15spear.png,t15spear.png,
Spears,Weapons,Spear,weapon_spear,,t16spear,weapon_spear_t16spear.png,src/assets/Items/Spears/weapon_spear_t16spear.png,t16spear.png,
Spears,Weapons,Spear,weapon_spear,,templespear,weapon_spear_templespear.png,src/assets/Items/Spears/weapon_spear_templespear.png,templespear.png,
Spears,Weapons,Spear,weapon_spear,,thanksgivingspear,weapon_spear_thanksgivingspear.png,src/assets/Items/Spears/weapon_spear_thanksgivingspear.png,thanksgivingspear.png,
Spears,Weapons,Spear,weapon_spear,,tombspear,weapon_spear_tombspear.png,src/assets/Items/Spears/weapon_spear_tombspear.png,tombspear.png,
Spears,Weapons,Spear,weapon_spear,,trident,weapon_spear_trident.png,src/assets/Items/Spears/weapon_spear_trident.png,trident.png,
Spears,Weapons,Spear,weapon_spear,,woodspear,weapon_spear_woodspear.png,src/assets/Items/Spears/weapon_spear_woodspear.png,woodspear.png,
Spears,Weapons,Spear,weapon_spear,,wyvernglaive,weapon_spear_wyvernglaive.png,src/assets/Items/Spears/weapon_spear_wyvernglaive.png,wyvernglaive.png,
Spears,Weapons,Spear,weapon_spear,,yetispear,weapon_spear_yetispear.png,src/assets/Items/Spears/weapon_spear_yetispear.png,yetispear.png,
Spells,Accessories,Spell,accessory_spell,,1000bp,accessory_spell_1000bp.png,src/assets/Items/Spells/accessory_spell_1000bp.png,1000bp.png,
Spells,Accessories,Spell,accessory_spell,,allknowledge,accessory_spell_allknowledge.png,src/assets/Items/Spells/accessory_spell_allknowledge.png,allknowledge.png,
Spells,Accessories,Spell,accessory_spell,,angelscroll,accessory_spell_angelscroll.png,src/assets/Items/Spells/accessory_spell_angelscroll.png,angelscroll.png,
Spells,Accessories,Spell,accessory_spell,,anubisscroll,accessory_spell_anubisscroll.png,src/assets/Items/Spells/accessory_spell_anubisscroll.png,anubisscroll.png,
Spells,Accessories,Spell,accessory_spell,,artifactscroll,accessory_spell_artifactscroll.png,src/assets/Items/Spells/accessory_spell_artifactscroll.png,artifactscroll.png,
Spells,Accessories,Spell,accessory_spell,,batscroll,accessory_spell_batscroll.png,src/assets/Items/Spells/accessory_spell_batscroll.png,batscroll.png,
Spells,Accessories,Spell,accessory_spell,,cardscroll,accessory_spell_cardscroll.png,src/assets/Items/Spells/accessory_spell_cardscroll.png,cardscroll.png,
Spells,Accessories,Spell,accessory_spell,,celestialscroll,accessory_spell_celestialscroll.png,src/assets/Items/Spells/accessory_spell_celestialscroll.png,celestialscroll.png,
Spells,Accessories,Spell,accessory_spell,,celticscroll,accessory_spell_celticscroll.png,src/assets/Items/Spells/accessory_spell_celticscroll.png,celticscroll.png,
Spells,Accessories,Spell,accessory_spell,,christmascroll,accessory_spell_christmascroll.png,src/assets/Items/Spells/accessory_spell_christmascroll.png,christmascroll.png,
Spells,Accessories,Spell,accessory_spell,,chronoscroll,accessory_spell_chronoscroll.png,src/assets/Items/Spells/accessory_spell_chronoscroll.png,chronoscroll.png,
Spells,Accessories,Spell,accessory_spell,,correspondence,accessory_spell_correspondence.png,src/assets/Items/Spells/accessory_spell_correspondence.png,correspondence.png,
Spells,Accessories,Spell,accessory_spell,,darkscroll,accessory_spell_darkscroll.png,src/assets/Items/Spells/accessory_spell_darkscroll.png,darkscroll.png,
Spells,Accessories,Spell,accessory_spell,,demonscroll,accessory_spell_demonscroll.png,src/assets/Items/Spells/accessory_spell_demonscroll.png,demonscroll.png,
Spells,Accessories,Spell,accessory_spell,,fireworksscroll,accessory_spell_fireworksscroll.png,src/assets/Items/Spells/accessory_spell_fireworksscroll.png,fireworksscroll.png,
Spells,Accessories,Spell,accessory_spell,,forestscroll,accessory_spell_forestscroll.png,src/assets/Items/Spells/accessory_spell_forestscroll.png,forestscroll.png,
Spells,Accessories,Spell,accessory_spell,,freedomscroll,accessory_spell_freedomscroll.png,src/assets/Items/Spells/accessory_spell_freedomscroll.png,freedomscroll.png,
Spells,Accessories,Spell,accessory_spell,,goldscroll,accessory_spell_goldscroll.png,src/assets/Items/Spells/accessory_spell_goldscroll.png,goldscroll.png,
Spells,Accessories,Spell,accessory_spell,,goldscroll2,accessory_spell_goldscroll2.png,src/assets/Items/Spells/accessory_spell_goldscroll2.png,goldscroll2.png,
Spells,Accessories,Spell,accessory_spell,,gothicscroll,accessory_spell_gothicscroll.png,src/assets/Items/Spells/accessory_spell_gothicscroll.png,gothicscroll.png,
Spells,Accessories,Spell,accessory_spell,,grimoireaeternum,accessory_spell_grimoireaeternum.png,src/assets/Items/Spells/accessory_spell_grimoireaeternum.png,grimoireaeternum.png,
Spells,Accessories,Spell,accessory_spell,,liluscroll,accessory_spell_liluscroll.png,src/assets/Items/Spells/accessory_spell_liluscroll.png,liluscroll.png,
Spells,Accessories,Spell,accessory_spell,,lunarscroll,accessory_spell_lunarscroll.png,src/assets/Items/Spells/accessory_spell_lunarscroll.png,lunarscroll.png,
Spells,Accessories,Spell,accessory_spell,,mundrascroll,accessory_spell_mundrascroll.png,src/assets/Items/Spells/accessory_spell_mundrascroll.png,mundrascroll.png,
Spells,Accessories,Spell,accessory_spell,,newyearscroll,accessory_spell_newyearscroll.png,src/assets/Items/Spells/accessory_spell_newyearscroll.png,newyearscroll.png,
Spells,Accessories,Spell,accessory_spell,,peakscroll,accessory_spell_peakscroll.png,src/assets/Items/Spells/accessory_spell_peakscroll.png,peakscroll.png,
Spells,Accessories,Spell,accessory_spell,,platinumscroll,accessory_spell_platinumscroll.png,src/assets/Items/Spells/accessory_spell_platinumscroll.png,platinumscroll.png,
Spells,Accessories,Spell,accessory_spell,,priestbook,accessory_spell_priestbook.png,src/assets/Items/Spells/accessory_spell_priestbook.png,priestbook.png,
Spells,Accessories,Spell,accessory_spell,,riftscroll,accessory_spell_riftscroll.png,src/assets/Items/Spells/accessory_spell_riftscroll.png,riftscroll.png,
Spells,Accessories,Spell,accessory_spell,,scrolloffire,accessory_spell_scrolloffire.png,src/assets/Items/Spells/accessory_spell_scrolloffire.png,scrolloffire.png,
Spells,Accessories,Spell,accessory_spell,,scrollofice,accessory_spell_scrollofice.png,src/assets/Items/Spells/accessory_spell_scrollofice.png,scrollofice.png,
Spells,Accessories,Spell,accessory_spell,,scrollofinvisibility,accessory_spell_scrollofinvisibility.png,src/assets/Items/Spells/accessory_spell_scrollofinvisibility.png,scrollofinvisibility.png,
Spells,Accessories,Spell,accessory_spell,,scrolloflevitation,accessory_spell_scrolloflevitation.png,src/assets/Items/Spells/accessory_spell_scrolloflevitation.png,scrolloflevitation.png,
Spells,Accessories,Spell,accessory_spell,,scrollofprotection,accessory_spell_scrollofprotection.png,src/assets/Items/Spells/accessory_spell_scrollofprotection.png,scrollofprotection.png,
Spells,Accessories,Spell,accessory_spell,,scrollofthunder,accessory_spell_scrollofthunder.png,src/assets/Items/Spells/accessory_spell_scrollofthunder.png,scrollofthunder.png,
Spells,Accessories,Spell,accessory_spell,,songofvalor,accessory_spell_songofvalor.png,src/assets/Items/Spells/accessory_spell_songofvalor.png,songofvalor.png,
Spells,Accessories,Spell,accessory_spell,,spacescroll,accessory_spell_spacescroll.png,src/assets/Items/Spells/accessory_spell_spacescroll.png,spacescroll.png,
Spells,Accessories,Spell,accessory_spell,,spellbook3,accessory_spell_spellbook3.png,src/assets/Items/Spells/accessory_spell_spellbook3.png,spellbook3.png,
Spells,Accessories,Spell,accessory_spell,,swampscroll,accessory_spell_swampscroll.png,src/assets/Items/Spells/accessory_spell_swampscroll.png,swampscroll.png,
Spells,Accessories,Spell,accessory_spell,,t12scroll,accessory_spell_t12scroll.png,src/assets/Items/Spells/accessory_spell_t12scroll.png,t12scroll.png,
Spells,Accessories,Spell,accessory_spell,,t13scroll,accessory_spell_t13scroll.png,src/assets/Items/Spells/accessory_spell_t13scroll.png,t13scroll.png,
Spells,Accessories,Spell,accessory_spell,,t14scroll,accessory_spell_t14scroll.png,src/assets/Items/Spells/accessory_spell_t14scroll.png,t14scroll.png,
Spells,Accessories,Spell,accessory_spell,,t15scroll,accessory_spell_t15scroll.png,src/assets/Items/Spells/accessory_spell_t15scroll.png,t15scroll.png,
Spells,Accessories,Spell,accessory_spell,,t16scroll,accessory_spell_t16scroll.png,src/assets/Items/Spells/accessory_spell_t16scroll.png,t16scroll.png,
Spells,Accessories,Spell,accessory_spell,,tamasscroll,accessory_spell_tamasscroll.png,src/assets/Items/Spells/accessory_spell_tamasscroll.png,tamasscroll.png,
Spells,Accessories,Spell,accessory_spell,,tarot,accessory_spell_tarot.png,src/assets/Items/Spells/accessory_spell_tarot.png,tarot.png,
Spells,Accessories,Spell,accessory_spell,,tomeofknowledge,accessory_spell_tomeofknowledge.png,src/assets/Items/Spells/accessory_spell_tomeofknowledge.png,tomeofknowledge.png,
Spells,Accessories,Spell,accessory_spell,,unicornscroll,accessory_spell_unicornscroll.png,src/assets/Items/Spells/accessory_spell_unicornscroll.png,unicornscroll.png,
Spells,Accessories,Spell,accessory_spell,,valentinescroll,accessory_spell_valentinescroll.png,src/assets/Items/Spells/accessory_spell_valentinescroll.png,valentinescroll.png,
Spells,Accessories,Spell,accessory_spell,,vipscroll,accessory_spell_vipscroll.png,src/assets/Items/Spells/accessory_spell_vipscroll.png,vipscroll.png,
Spells,Accessories,Spell,accessory_spell,,waxtablet,accessory_spell_waxtablet.png,src/assets/Items/Spells/accessory_spell_waxtablet.png,waxtablet.png,
Spells,Accessories,Spell,accessory_spell,,yulescroll,accessory_spell_yulescroll.png,src/assets/Items/Spells/accessory_spell_yulescroll.png,yulescroll.png,
Spirits,Enchantments,Spirit,spirit,,armadillo,spirit_armadillo.png,src/assets/Items/Spirits/spirit_armadillo.png,armadillo.png,
Spirits,Enchantments,Spirit,spirit,,bahamut,spirit_bahamut.png,src/assets/Items/Spirits/spirit_bahamut.png,bahamut.png,
Spirits,Enchantments,Spirit,spirit,,bear,spirit_bear.png,src/assets/Items/Spirits/spirit_bear.png,bear.png,
Spirits,Enchantments,Spirit,spirit,,behemoth,spirit_behemoth.png,src/assets/Items/Spirits/spirit_behemoth.png,behemoth.png,
Spirits,Enchantments,Spirit,spirit,,carbuncle,spirit_carbuncle.png,src/assets/Items/Spirits/spirit_carbuncle.png,carbuncle.png,
Spirits,Enchantments,Spirit,spirit,,cat,spirit_cat.png,src/assets/Items/Spirits/spirit_cat.png,cat.png,
Spirits,Enchantments,Spirit,spirit,,chimera,spirit_chimera.png,src/assets/Items/Spirits/spirit_chimera.png,chimera.png,
Spirits,Enchantments,Spirit,spirit,,crab,spirit_crab.png,src/assets/Items/Spirits/spirit_crab.png,crab.png,
Spirits,Enchantments,Spirit,spirit,,dinosaur,spirit_dinosaur.png,src/assets/Items/Spirits/spirit_dinosaur.png,dinosaur.png,
Spirits,Enchantments,Spirit,spirit,,eagle,spirit_eagle.png,src/assets/Items/Spirits/spirit_eagle.png,eagle.png,
Spirits,Enchantments,Spirit,spirit,,goose,spirit_goose.png,src/assets/Items/Spirits/spirit_goose.png,goose.png,
Spirits,Enchantments,Spirit,spirit,,griffin,spirit_griffin.png,src/assets/Items/Spirits/spirit_griffin.png,griffin.png,
Spirits,Enchantments,Spirit,spirit,,hippo,spirit_hippo.png,src/assets/Items/Spirits/spirit_hippo.png,hippo.png,
Spirits,Enchantments,Spirit,spirit,,hydra,spirit_hydra.png,src/assets/Items/Spirits/spirit_hydra.png,hydra.png,
Spirits,Enchantments,Spirit,spirit,,kirinspirit,spirit_kirinspirit.png,src/assets/Items/Spirits/spirit_kirinspirit.png,kirinspirit.png,
Spirits,Enchantments,Spirit,spirit,,kraken,spirit_kraken.png,src/assets/Items/Spirits/spirit_kraken.png,kraken.png,
Spirits,Enchantments,Spirit,spirit,,krampus,spirit_krampus.png,src/assets/Items/Spirits/spirit_krampus.png,krampus.png,
Spirits,Enchantments,Spirit,spirit,,leviathan,spirit_leviathan.png,src/assets/Items/Spirits/spirit_leviathan.png,leviathan.png,
Spirits,Enchantments,Spirit,spirit,,lion,spirit_lion.png,src/assets/Items/Spirits/spirit_lion.png,lion.png,
Spirits,Enchantments,Spirit,spirit,,lizard,spirit_lizard.png,src/assets/Items/Spirits/spirit_lizard.png,lizard.png,
Spirits,Enchantments,Spirit,spirit,,luxuriousspirit,spirit_luxuriousspirit.png,src/assets/Items/Spirits/spirit_luxuriousspirit.png,luxuriousspirit.png,
Spirits,Enchantments,Spirit,spirit,,mammoth,spirit_mammoth.png,src/assets/Items/Spirits/spirit_mammoth.png,mammoth.png,
Spirits,Enchantments,Spirit,spirit,,opulentspirit,spirit_opulentspirit.png,src/assets/Items/Spirits/spirit_opulentspirit.png,opulentspirit.png,
Spirits,Enchantments,Spirit,spirit,,ouroboros,spirit_ouroboros.png,src/assets/Items/Spirits/spirit_ouroboros.png,ouroboros.png,
Spirits,Enchantments,Spirit,spirit,,owl,spirit_owl.png,src/assets/Items/Spirits/spirit_owl.png,owl.png,
Spirits,Enchantments,Spirit,spirit,,ox,spirit_ox.png,src/assets/Items/Spirits/spirit_ox.png,ox.png,
Spirits,Enchantments,Spirit,spirit,,phoenix,spirit_phoenix.png,src/assets/Items/Spirits/spirit_phoenix.png,phoenix.png,
Spirits,Enchantments,Spirit,spirit,,platinumspirit,spirit_platinumspirit.png,src/assets/Items/Spirits/spirit_platinumspirit.png,platinumspirit.png,
Spirits,Enchantments,Spirit,spirit,,rabbitspirit,spirit_rabbitspirit.png,src/assets/Items/Spirits/spirit_rabbitspirit.png,rabbitspirit.png,
Spirits,Enchantments,Spirit,spirit,,rhino,spirit_rhino.png,src/assets/Items/Spirits/spirit_rhino.png,rhino.png,
Spirits,Enchantments,Spirit,spirit,,santa,spirit_santa.png,src/assets/Items/Spirits/spirit_santa.png,santa.png,
Spirits,Enchantments,Spirit,spirit,,shark,spirit_shark.png,src/assets/Items/Spirits/spirit_shark.png,shark.png,
Spirits,Enchantments,Spirit,spirit,,squirrel,spirit_squirrel.png,src/assets/Items/Spirits/spirit_squirrel.png,squirrel.png,
Spirits,Enchantments,Spirit,spirit,,tarrasque,spirit_tarrasque.png,src/assets/Items/Spirits/spirit_tarrasque.png,tarrasque.png,
Spirits,Enchantments,Spirit,spirit,,tiger,spirit_tiger.png,src/assets/Items/Spirits/spirit_tiger.png,tiger.png,
Spirits,Enchantments,Spirit,spirit,,titan,spirit_titan.png,src/assets/Items/Spirits/spirit_titan.png,titan.png,
Spirits,Enchantments,Spirit,spirit,,tomb,spirit_tomb.png,src/assets/Items/Spirits/spirit_tomb.png,tomb.png,
Spirits,Enchantments,Spirit,spirit,,turtle,spirit_turtle.png,src/assets/Items/Spirits/spirit_turtle.png,turtle.png,
Spirits,Enchantments,Spirit,spirit,,viper,spirit_viper.png,src/assets/Items/Spirits/spirit_viper.png,viper.png,
Spirits,Enchantments,Spirit,spirit,,walrus,spirit_walrus.png,src/assets/Items/Spirits/spirit_walrus.png,walrus.png,
